,I,T,J,Pjt,Bi,Pr(j),Yit0,Yit1,Yit2
0,1,1,1,1.4303227662425204,-0.8813022309288272,0.16346235647398855,0,1,0
1,1,1,2,0.9039402332292636,-0.8813022309288272,0.2599488364749157,0,1,0
2,1,2,1,0.8266707563000295,-0.8813022309288272,0.2625177666713546,0,1,0
3,1,2,2,1.1726335341450607,-0.8813022309288272,0.19352776573874217,0,1,0
4,1,3,1,0.7753001893447489,-0.8813022309288272,0.2516320176269316,1,0,0
5,1,3,2,0.7824636647416682,-0.8813022309288272,0.25004842171073105,1,0,0
6,1,4,1,1.2650493906781042,-0.8813022309288272,0.1775003657913407,0,0,1
7,1,4,2,0.7427493860539334,-0.8813022309288272,0.2812592463808573,0,0,1
8,1,5,1,1.4691367863503095,-0.8813022309288272,0.150037472869983,1,0,0
9,1,5,2,0.6742082981729849,-0.8813022309288272,0.3023113153926719,1,0,0
10,1,6,1,0.5048791642081372,-0.8813022309288272,0.29115313601723825,1,0,0
11,1,6,2,0.6574269183797392,-0.8813022309288272,0.25452745116305825,1,0,0
12,1,7,1,1.2835732365637353,-0.8813022309288272,0.18404550387683896,1,0,0
13,1,7,2,0.9565640961909144,-0.8813022309288272,0.24551963303286065,1,0,0
14,1,8,1,0.24752319479714935,-0.8813022309288272,0.3786830669874298,0,0,1
15,1,8,2,1.2958631968048344,-0.8813022309288272,0.1503243417154,0,0,1
16,1,9,1,0.7360420175621665,-0.8813022309288272,0.27600000696127847,1,0,0
17,1,9,2,1.1243680576463237,-0.8813022309288272,0.19601051102775827,1,0,0
18,1,10,1,1.0832707796625352,-0.8813022309288272,0.1844250972316477,0,0,1
19,1,10,2,0.4010446753064605,-0.8813022309288272,0.3364638761967097,0,0,1
20,1,11,1,0.9013953836988453,-0.8813022309288272,0.22747096030464775,0,0,1
21,1,11,2,0.7106606596170314,-0.8813022309288272,0.2691092742464691,0,0,1
22,1,12,1,0.6601088507196975,-0.8813022309288272,0.2857959478089055,1,0,0
23,1,12,2,1.0490093723634046,-0.8813022309288272,0.20286468687034104,1,0,0
24,1,13,1,0.9070436475582611,-0.8813022309288272,0.23922629175254886,1,0,0
25,1,13,2,0.9581229031058345,-0.8813022309288272,0.22869601344902554,1,0,0
26,1,14,1,0.952652277926082,-0.8813022309288272,0.24910699027533195,0,0,1
27,1,14,2,1.3590567438595018,-0.8813022309288272,0.17411523001811427,0,0,1
28,1,15,1,1.3370637996105617,-0.8813022309288272,0.2037578160858163,1,0,0
29,1,15,2,1.8106860007568168,-0.8813022309288272,0.13422638436974055,1,0,0
30,1,16,1,1.0955358751410078,-0.8813022309288272,0.2087966279659406,1,0,0
31,1,16,2,0.9239477588341586,-0.8813022309288272,0.2428834493539144,1,0,0
